gamma, lambda, acc ,,,,,,,,
gamma, lambda, acc ,,,,,,,,
gamma, lambda, acc ,,,,,,,,
gamma, lambda, acc ,,,,,,,,
gamma, lambda, acc ,,,,,,,,
gamma, lambda, acc ,,,,,,,,
gamma, lambda, acc ,,,,,,,,
gamma, lambda, acc ,,,,,,,,
gamma, lambda, acc ,,,,,,,,
gamma, lambda, acc ,,,,,,,,
gamma, lambda, acc ,,,,,,,,
gamma, lambda, acc ,,,,,,,,
gamma, lambda, acc ,,,,,,,,
gamma, lambda, acc ,,,,,,,,
gamma, lambda, acc ,,,,,,,,
gamma, lambda, acc ,,,,,,,,
gamma, lambda, acc ,,,,,,,,
32,10000000,7.034796,,,,,,,,
32,100000,7.034796,,,,,,,,
32,200000,7.034796,,,,,,,,
32,500000,7.034796,,,,,,,,
32,1000000,7.034796,,,,,,,,
32,5000000,7.034796,,,,,,,,
32,10000000,7.034796,,,,,,,,
12,100000,7.034796,,,,,,,,
12,200000,7.034796,,,,,,,,
12,500000,7.034796,,,,,,,,
12,1000000,7.034796,,,,,,,,
12,5000000,7.034796,,,,,,,,
12,10000000,7.034796,,,,,,,,
18,100000,7.034796,,,,,,,,
18,200000,7.034796,,,,,,,,
18,500000,7.034796,,,,,,,,
18,1000000,7.034796,,,,,,,,
18,5000000,7.034796,,,,,,,,
18,10000000,7.034796,,,,,,,,
24,100000,7.034796,,,,,,,,
24,200000,7.034796,,,,,,,,
24,500000,7.034796,,,,,,,,
24,1000000,7.034796,,,,,,,,
24,5000000,7.034796,,,,,,,,
24,10000000,7.034796,,,,,,,,
24,100000,7.034796,,,,,,,,
24,200000,7.034796,,,,,,,,
24,500000,7.034796,,,,,,,,
24,1000000,7.034796,,,,,,,,
24,5000000,7.034796,,,,,,,,
24,10000000,7.034796,,,,,,,,
24,100000,7.034796,,,,,,,,
24,200000,7.034796,,,,,,,,
24,500000,7.034796,,,,,,,,
24,1000000,7.034796,,,,,,,,
24,5000000,7.034796,,,,,,,,
24,10000000,7.034796,,,,,,,,
24,100000,7.034796,,,,,,,,
24,200000,7.034796,,,,,,,,
24,500000,7.034796,,,,,,,,
24,1000000,7.034796,,,,,,,,
24,5000000,7.034796,,,,,,,,
24,10000000,7.034796,,,,,,,,
24,50000,7.034796,,,,,,,,
24,100000,7.034796,,,,,,,,
24,200000,7.034796,,,,,,,,
24,500000,7.034796,,,,,,,,
24,1000000,7.034796,,,,,,,,
24,5000000,7.034796,,,,,,,,
24,10000000,7.034796,,,,,,,,
24,100000,7.034796,,,,,,,,
24,200000,7.034796,,,,,,,,
24,500000,7.034796,,,,,,,,
24,1000000,7.034796,,,,,,,,
24,5000000,7.034796,,,,,,,,
24,10000000,7.034796,,,,,,,,
24,100000,7.034796,,,,,,,,
24,200000,7.034796,,,,,,,,
24,500000,7.034796,,,,,,,,
24,1000000,7.034796,,,,,,,,
24,5000000,7.034796,,,,,,,,
24,10000000,7.034796,,,,,,,,
24,100000,7.034796,,,,,,,,
24,200000,7.034796,,,,,,,,
24,500000,7.034796,,,,,,,,
24,1000000,7.034796,,,,,,,,
24,5000000,7.034796,,,,,,,,
24,10000000,7.034796,,,,,,,,
24,100000,7.034796,,,,,,,,
24,200000,7.034796,,,,,,,,
24,500000,7.034796,,,,,,,,
24,1000000,7.034796,,,,,,,,
24,5000000,7.034796,,,,,,,,
24,10000000,7.034796,,,,,,,,
24,100000,7.034796,,,,,,,,
24,200000,7.034796,,,,,,,,
24,500000,7.034796,,,,,,,,
24,1000000,7.034796,,,,,,,,
24,5000000,7.034796,,,,,,,,
24,10000000,7.034796,,,,,,,,
18,100000,7.034796,,,,,,,,
18,200000,7.034796,,,,,,,,
18,500000,7.034796,,,,,,,,
18,1000000,7.034796,,,,,,,,
18,5000000,7.034796,,,,,,,,
18,10000000,7.034796,,,,,,,,
24,100000,7.034796,,,,,,,,
24,200000,7.034796,,,,,,,,
24,500000,7.034796,,,,,,,,
24,1000000,7.034796,,,,,,,,
24,5000000,7.034796,,,,,,,,
24,10000000,7.034796,,,,,,,,
24,50000,6.996974,,,,,,,,
32,50000,6.959153,,,,,,,,
32,50000,6.959153,,,,,,,,
32,50000,6.959153,,,,,,,,
32,50000,6.959153,,,,,,,,
32,50000,6.959153,,,,,,,,
12,50000,6.959153,,,,,,,,
18,50000,6.959153,,,,,,,,
24,50000,6.959153,,,,,,,,
24,50000,6.959153,,,,,,,,
24,50000,6.959153,,,,,,,,
24,50000,6.959153,,,,,,,,
24,50000,6.959153,,,,,,,,
24,50000,6.959153,,,,,,,,
24,50000,6.959153,,,,,,,,
18,50000,6.959153,,,,,,,,
24,50000,6.959153,,,,,,,,
24,10000,6.505295,,,,,,,,
32,10000,6.467474,,,,,,,,
32,10000,6.467474,,,,,,,,
32,10000,6.467474,,,,,,,,
32,10000,6.429652,,,,,,,,
32,10000,6.429652,,,,,,,,
12,10000,6.429652,,,,,,,,
18,10000,6.391831,,,,,,,,
18,10000,6.354009,,,,,,,,
24,10000,6.316188,,,,,,,,
24,10000,6.316188,,,,,,,,
24,10000,6.316188,,,,,,,,
24,50000,6.316188,,,,,,,,
24,10000,6.278366,,,,,,,,
24,10000,6.278366,,,,,,,,
24,10000,6.278366,,,,,,,,
24,10000,6.278366,,,,,,,,
24,20000,6.202723,,,,,,,,
24,10000,6.12708,,,,,,,,
24,10000,6.089259,,,,,,,,
24,10000,5.824508,,,,,,,,
24,20000,5.143722,,,,,,,,
24,20000,5.068079,,,,,,,,
32,20000,4.803328,,,,,,,,
32,20000,4.803328,,,,,,,,
32,20000,4.803328,,,,,,,,
32,20000,4.803328,,,,,,,,
32,20000,4.803328,,,,,,,,
12,20000,4.803328,,,,,,,,
24,20000,4.803328,,,,,,,,
18,20000,4.803328,,,,,,,,
18,20000,4.689864,,,,,,,,
24,20000,4.652042,,,,,,,,
24,20000,4.614221,,,,,,,,
24,20000,4.576399,,,,,,,,
24,20000,4.425113,,,,,,,,
24,20000,4.425113,,,,,,,,
24,20000,4.387292,,,,,,,,
24,20000,4.160363,,,,,,,,
,,,,,,,,,,
,,,,47.995461,,,,,,
